accelometer ODR: 3200 Hz
total # of rows: 3017
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  02ce, 01, 00, 05, 00, ff, ff, 06, 00, ff, ff, f8, ff, 05, 00, fb, ff
  02cf, 02, 00, 02, 00, f9, ff, 03, 00, fd, ff, ff, ff, fe, ff, 02, 00
  02d0, 01, 00, f9, ff, 00, 00, ff, ff, fb, ff, 00, 00, ff, ff, ff, ff
  02d1, fd, ff, 02, 00, 02, 00, ff, ff, 00, 00, ff, ff, fd, ff, 05, 00
  02d2, fe, ff, fe, ff, 02, 00, fb, ff, 07, 00, fb, ff, 04, 00, 02, 00
  02d3, 01, 00, ff, ff, 01, 00, 05, 00, 02, 00, fe, ff, 02, 00, fc, ff
  02d4, ff, ff, 02, 00, ff, ff, 04, 00, 00, 00, fe, ff, 01, 00, 00, 00
  02d5, 04, 00, fb, ff, fe, ff, 01, 00, fd, ff, 04, 00, ff, ff, 01, 00
  02d6, fd, ff, fd, ff, 01, 00, ff, ff, 03, 00, 03, 00, f9, ff, 02, 00
  02d7, 01, 00, 02, 00, ff, ff, 01, 00, 04, 00, 51, 46, 00, c0, 1b, 03
  02d8, 00, fb, ff, 00, 00, ff, ff, 01, 00, 03, 00, fe, ff, fe, ff, f7
  02d9, ff, fc, ff, 01, 00, 02, 00, 04, 00, fc, ff, fe, ff, fe, ff, fb
  02da, ff, fe, ff, 02, 00, ff, ff, 02, 00, ff, ff, 03, 00, fd, ff, fd
  02db, ff, 00, 00, fd, ff, ff, ff, 03, 00, 01, 00, fd, ff, ff, ff, ff
  02dc, ff, fe, ff, 01, 00, 04, 00, fa, ff, fe, ff, ff, ff, 01, 00, 02
  02dd, 00, 00, 00, 01, 00, ff, ff, fc, ff, 06, 00, fc, ff, 00, 00, ff
  02de, ff, ff, ff, 02, 00, ff, ff, 01, 00, fc, ff, fe, ff, 05, 00, fe
  02df, ff, 03, 00, fc, ff, fe, ff, 03, 00, ff, ff, fd, ff, 05, 00, 03
  02e0, 00, 00, 00, fd, ff, 03, 00, 04, 00, fd, ff, 03, 00, fe, ff, fd
  02e1, ff, 09, 00, 03, 00, 05, 00, 00, 00, 02, 00, ff, ff, 03, 00, 04
  02e2, 00, 01, 00, ff, ff, 02, 00, fc, ff, 03, 00, ff, ff, ff, ff, 07
  02e3, 00, fe, ff, 03, 00, 00, 00, 01, 00, fe, ff, 00, 00, 03, 00, fe
  02e4, ff, fc, ff, 01, 00, fd, ff, 04, 00, fe, ff, 04, 00, 02, 00, f9
  02e5, ff, 01, 00, fe, ff, ff, ff, ff, ff, 04, 00, 03, 00, f7, ff, 01
  02e6, 00, 03, 00, fd, ff, 03, 00, fc, ff, fd, ff, 05, 00, fe, ff, 09
  02e7, 00, fc, ff, 04, 00, 01, 00, fd, ff, 08, 00, fd, ff, 01, 00, ff
  02e8, ff, fd, ff, 04, 00, fe, ff, 03, 00, 03, 00, fd, ff, ff, ff, ff
  02e9, ff, 01, 00, fe, ff, 03, 00, 01, 00, fb, ff, 00, 00, 00, 00, fb
  02ea, ff, 01, 00, 00, 00, 02, 00, 00, 00, ff, ff, fd, ff, 01, 00, ff
  02eb, ff, 03, 00, ff, ff, ff, ff, 01, 00, ff, ff, 00, 00, f8, ff, 03
  02ec, 00, ff, ff, 02, 00, 01, 00, 00, 00, 01, 00, fd, ff, 00, 00, ff
  02ed, ff, fe, ff, 02, 00, fc, ff, 03, 00, fe, ff, fc, ff, 06, 00, fc
  02ee, ff, 02, 00, fe, ff, 01, 00, fc, ff, fe, ff, 02, 00, 03, 00, 03
  02ef, 00, 01, 00, fd, ff, 01, 00, fb, ff, fa, ff, 01, 00, fd, ff, fd
  02f0, ff, 01, 00, fe, ff, 01, 00, 01, 00, 00, 00, 01, 00, ff, ff, 02
  02f1, 00, fc, ff, ff, ff, 00, 00, fc, ff, 02, 00, fb, ff, ff, ff, ff
  02f2, ff, ff, ff, fc, ff, fe, ff, 00, 00, fd, ff, fe, ff, 01, 00, fb
  02f3, ff, 04, 00, fd, ff, ff, ff, 04, 00, 00, 00, fd, ff, 03, 00, fe
  02f4, ff, fd, ff, 02, 00, fe, ff, ff, ff, 01, 00, 00, 00, fa, ff, ff
  02f5, ff, ff, ff, f9, ff, 01, 00, 02, 00, fe, ff, 02, 00, fe, ff, 01
  02f6, 00, fd, ff, 02, 00, ff, ff, fd, ff, 03, 00, fd, ff, fe, ff, fe
  02f7, ff, fb, ff, 06, 00, ff, ff, ff, ff, fe, ff, fb, ff, 04, 00, 02
  02f8, 00, 01, 00, fd, ff, 02, 00, fe, ff, fe, ff, 01, 00, 00, 00, fd
  02f9, ff, 03, 00, fe, ff, ff, ff, 01, 00, fb, ff, 02, 00, 00, 00, ff
  02fa, ff, 03, 00, 01, 00, 00, 00, fc, ff, 00, 00, 04, 00, ff, ff, 01
  02fb, 00, fa, ff, 05, 00, 01, 00, fe, ff, 01, 00, fc, ff, fe, ff, ff
  02fc, ff, ff, ff, 04, 00, fd, ff, ff, ff, ff, ff, fb, ff, 05, 00, 00
  02fd, 00, ff, ff, 02, 00, 00, 00, fe, ff, fd, ff, fc, ff, 02, 00, 02
  02fe, 00, ff, ff, fd, ff, fd, ff, 00, 00, ff, ff, 03, 00, ff, ff, fe
  02ff, ff, 04, 00, ff, ff, ff, ff, 00, 00, fd, ff, fe, ff, ff, ff, 02
  0300, 00, fc, ff, fc, ff, 03, 00, fb, ff, 00, 00, fd, ff, ff, ff, 01
  0301, 00, fd, ff, 02, 00, fb, ff, 03, 00, 00, 00, fd, ff, ff, ff, ff
  0302, ff, fb, ff, fe, ff, fd, ff, 00, 00, fd, ff, 00, 00, fd, ff, fe
  0303, ff, 03, 00, fe, ff, 00, 00, 04, 00, 00, 00, 03, 00, 00, 00, fe
  0304, ff, 01, 00, 00, 00, 07, 00, 04, 00, 07, 00, 01, 00, 02, 00, 04
  0305, 00, ff, ff, 08, 00, 06, 00, fd, ff, 05, 00, fd, ff, 02, 00, 02
  0306, 00, fe, ff, 02, 00, 00, 00, 04, 00, ff, ff, 04, 00, fd, ff, ff
  0307, ff, fe, ff, 00, 00, 05, 00, 03, 00, ff, ff, 02, 00, ff, ff, fe
  0308, ff, 04, 00, ff, ff, 02, 00, 03, 00, fc, ff, 00, 00, fc, ff, 01
  0309, 00, 00, 00, 01, 00, 02, 00, ff, ff, ff, ff, fe, ff, fd, ff, 03
  030a, 00, 02, 00, ff, ff, 03, 00, fe, ff, 02, 00, ff, ff, fc, ff, fc
  030b, ff, 02, 00, 03, 00, ff, ff, 01, 00, 02, 00, ff, ff, 01, 00, fd
  030c, ff, ff, ff, fe, ff, fd, ff, 02, 00, 00, 00, fc, ff, fe, ff, fd
  030d, ff, 02, 00, 00, 00, 00, 00, ff, ff, fc, ff, 04, 00, fd, ff, 02
  030e, 00, ff, ff, 03, 00, 03, 00, fd, ff, fc, ff, 04, 00, ff, ff, 00
  030f, 00, 00, 00, 03, 00, fe, ff, 41, 49, 00, c0, 1b, 00, 00, 00, 00
  0310, ff, ff, 04, 00, 01, 00, fe, ff, 04, 00, fc, ff, f9, ff, 01, 00
  0311, ff, ff, 03, 00, ff, ff, 01, 00, fa, ff, fd, ff, 05, 00, fe, ff
  0312, fd, ff, 01, 00, ff, ff, 08, 00, fe, ff, 01, 00, 04, 00, 00, 00
  0313, 03, 00, fb, ff, 01, 00, 04, 00, fb, ff, ff, ff, fc, ff, 03, 00
  0314, 01, 00, fe, ff, 02, 00, 00, 00, ff, ff, 03, 00, fc, ff, 04, 00
  0315, ff, ff, 00, 00, 00, 00, 00, 00, 03, 00, 00, 00, 00, 00, 01, 00
  0316, fd, ff, 04, 00, fc, ff, 00, 00, 04, 00, ff, ff, fe, ff, fd, ff
  0317, 03, 00, fd, ff, ff, ff, 06, 00, 00, 00, fd, ff, fe, ff, 01, 00
  0318, 04, 00, 01, 00, fc, ff, 04, 00, ff, ff, 04, 00, 04, 00, fe, ff
  0319, ff, ff, fc, ff, 00, 00, 02, 00, fe, ff, 02, 00, 01, 00, 00, 00
  031a, ff, ff, 02, 00, 04, 00, fe, ff, fe, ff, 04, 00, 03, 00, 00, 00
  031b, 00, 00, 03, 00, fe, ff, 02, 00, 01, 00, 03, 00, 01, 00, 00, 00
  031c, 04, 00, 04, 00, fe, ff, 06, 00, ff, ff, 02, 00, 01, 00, fc, ff
  031d, 04, 00, 02, 00, 04, 00, 03, 00, fd, ff, 07, 00, fd, ff, 06, 00
  031e, 08, 00, fa, ff, 02, 00, 03, 00, ff, ff, 03, 00, fd, ff, 02, 00
  031f, 01, 00, 03, 00, 01, 00, fc, ff, fe, ff, 01, 00, 00, 00, 01, 00
  0320, 01, 00, 07, 00, 02, 00, fe, ff, 03, 00, fd, ff, fe, ff, ff, ff
  0321, fe, ff, ff, ff, 01, 00, 04, 00, 02, 00, 04, 00, ff, ff, 03, 00
  0322, 03, 00, fd, ff, fe, ff, 03, 00, fd, ff, 01, 00, 02, 00, 02, 00
  0323, 03, 00, 02, 00, 01, 00, 00, 00, 01, 00, 03, 00, fe, ff, 02, 00
  0324, fd, ff, 02, 00, 05, 00, fe, ff, 05, 00, ff, ff, 02, 00, fc, ff
  0325, 00, 00, 07, 00, ff, ff, 01, 00, ff, ff, fc, ff, 04, 00, fd, ff
  0326, 00, 00, 00, 00, ff, ff, 03, 00, ff, ff, 01, 00, 01, 00, 00, 00
  0327, 03, 00, fd, ff, 06, 00, 03, 00, 02, 00, 05, 00, ff, ff, 02, 00
  0328, 02, 00, 02, 00, 05, 00, fd, ff, 01, 00, 01, 00, 00, 00, 02, 00
  0329, 05, 00, 01, 00, 03, 00, 00, 00, 02, 00, fc, ff, 02, 00, 01, 00
  032a, ff, ff, 03, 00, ff, ff, 06, 00, ff, ff, 02, 00, 02, 00, 00, 00
  032b, 00, 00, fe, ff, 02, 00, 03, 00, fe, ff, 00, 00, ff, ff, fc, ff
  032c, 07, 00, 03, 00, fd, ff, ff, ff, 00, 00, ff, ff, ff, ff, 03, 00
  032d, fe, ff, 04, 00, 01, 00, fb, ff, 05, 00, 04, 00, ff, ff, 01, 00
  032e, 00, 00, fe, ff, 07, 00, ff, ff, ff, ff, fc, ff, 00, 00, 06, 00
  032f, fc, ff, 02, 00, fd, ff, ff, ff, 01, 00, ff, ff, 01, 00, ff, ff
  0330, 03, 00, 00, 00, fe, ff, 01, 00, 02, 00, 01, 00, 01, 00, ff, ff
  0331, 01, 00, ff, ff, 04, 00, ff, ff, fb, ff, 03, 00, 01, 00, 06, 00
  0332, 01, 00, fe, ff, ff, ff, 04, 00, f9, ff, fd, ff, ff, ff, 02, 00
  0333, fb, ff, 00, 00, fc, ff, fd, ff, 03, 00, fd, ff, fd, ff, 00, 00
  0334, ff, ff, ff, ff, 01, 00, 00, 00, 02, 00, fd, ff, 02, 00, fb, ff
  0335, 03, 00, 03, 00, f9, ff, 08, 00, fe, ff, fd, ff, ff, ff, fe, ff
  0336, 05, 00, fc, ff, 00, 00, fe, ff, 03, 00, 00, 00, 04, 00, fd, ff
  0337, 02, 00, ff, ff, ff, ff, fc, ff, 03, 00, 03, 00, fe, ff, 02, 00
  0338, fd, ff, 01, 00, fc, ff, 00, 00, 01, 00, fb, ff, fd, ff, fd, ff
  0339, 01, 00, fe, ff, fe, ff, fd, ff, fd, ff, 00, 00, fd, ff, fd, ff
  033a, fd, ff, 03, 00, f7, ff, 00, 00, fc, ff, 01, 00, fa, ff, ff, ff
  033b, fe, ff, fd, ff, 03, 00, 01, 00, ff, ff, fd, ff, fc, ff, 02, 00
  033c, 01, 00, fd, ff, 01, 00, ff, ff, fd, ff, 02, 00, 02, 00, ff, ff
  033d, 06, 00, 0b, 00, ff, ff, 00, 00, 00, 00, fb, ff, 01, 00, 00, 00
  033e, ff, ff, 01, 00, ff, ff, fd, ff, 04, 00, fa, ff, ff, ff, 01, 00
  033f, ff, ff, 00, 00, fe, ff, 05, 00, fc, ff, 04, 00, 00, 00, ff, ff
  0340, fd, ff, fe, ff, 07, 00, 06, 00, ff, ff, 05, 00, 01, 00, 07, 00
  0341, 03, 00, 05, 00, 04, 00, 01, 00, 02, 00, 05, 00, fd, ff, 03, 00
  0342, 00, 00, fd, ff, 04, 00, 00, 00, 07, 00, fe, ff, 06, 00, fe, ff
  0343, 03, 00, 06, 00, ff, ff, 01, 00, 02, 00, fd, ff, 01, 00, 04, 00
  0344, ff, ff, 05, 00, 03, 00, 06, 00, fd, ff, 02, 00, 00, 00, 03, 00
  0345, 05, 00, ff, ff, 04, 00, ff, ff, fe, ff, 04, 00, fc, ff, ff, ff
  0346, 01, 00, fd, ff, fd, ff, 01, 00, 04, 00, ff, ff, ff, ff, 05, 00
  0347, fe, ff, 01, 00, 41, 4c, 00, c0, 1b, ff, ff, ff, ff, 07, 00, ff
  0348, ff, 01, 00, 00, 00, fa, ff, 03, 00, f6, ff, 03, 00, ff, ff, 05
  0349, 00, fd, ff, fe, ff, 00, 00, fe, ff, 05, 00, 02, 00, ff, ff, 03
  034a, 00, 00, 00, ff, ff, 05, 00, 02, 00, ff, ff, 02, 00, ff, ff, 04
  034b, 00, 02, 00, 00, 00, 04, 00, 01, 00, 02, 00, fc, ff, fe, ff, 00
  034c, 00, 02, 00, 05, 00, fa, ff, 03, 00, 00, 00, 01, 00, 01, 00, fe
  034d, ff, 01, 00, fe, ff, 02, 00, ff, ff, fc, ff, 03, 00, 00, 00, fe
  034e, ff, 02, 00, 00, 00, fe, ff, fd, ff, 02, 00, 04, 00, ff, ff, 03
  034f, 00, 01, 00, fd, ff, 02, 00, f9, ff, 03, 00, fe, ff, ff, ff, ff
  0350, ff, fe, ff, fe, ff, 01, 00, 00, 00, 02, 00, fe, ff, fe, ff, 01
  0351, 00, 02, 00, 02, 00, fe, ff, 03, 00, ff, ff, fb, ff, 02, 00, 00
  0352, 00, 05, 00, f9, ff, 02, 00, ff, ff, ff, ff, 03, 00, 02, 00, fe
  0353, ff, 03, 00, 02, 00, 00, 00, 00, 00, fd, ff, 01, 00, fe, ff, fe
  0354, ff, 03, 00, fc, ff, 04, 00, 01, 00, 02, 00, ff, ff, fe, ff, 09
  0355, 00, 02, 00, 02, 00, 01, 00, 01, 00, 07, 00, fe, ff, 06, 00, ff
  0356, ff, 01, 00, 04, 00, fb, ff, 00, 00, 02, 00, 01, 00, 05, 00, 02
  0357, 00, fd, ff, 02, 00, 01, 00, 04, 00, 00, 00, 01, 00, 02, 00, ff
  0358, ff, 02, 00, fe, ff, 02, 00, 02, 00, 00, 00, 04, 00, 01, 00, 03
  0359, 00, fd, ff, fe, ff, 05, 00, 02, 00, ff, ff, fc, ff, 03, 00, 03
  035a, 00, fe, ff, 02, 00, ff, ff, 03, 00, 03, 00, fe, ff, 02, 00, 03
  035b, 00, ff, ff, 04, 00, fc, ff, 04, 00, fc, ff, 01, 00, 04, 00, 02
  035c, 00, 01, 00, 01, 00, fe, ff, 03, 00, fd, ff, ff, ff, fe, ff, f8
  035d, ff, 03, 00, 02, 00, 03, 00, fd, ff, 09, 00, fd, ff, fa, ff, 01
  035e, 00, fc, ff, 02, 00, 02, 00, fd, ff, 01, 00, 04, 00, ff, ff, 03
  035f, 00, 01, 00, 01, 00, 01, 00, 00, 00, ff, ff, 00, 00, 02, 00, ff
  0360, ff, 05, 00, 02, 00, fa, ff, fd, ff, 06, 00, fe, ff, 02, 00, fd
  0361, ff, 06, 00, 02, 00, 00, 00, fe, ff, fe, ff, 01, 00, 07, 00, ff
  0362, ff, 01, 00, fd, ff, 02, 00, fe, ff, fc, ff, 03, 00, 00, 00, 06
  0363, 00, 03, 00, 02, 00, 04, 00, fe, ff, 02, 00, 04, 00, 01, 00, 01
  0364, 00, fb, ff, 04, 00, 00, 00, fe, ff, 02, 00, 00, 00, 02, 00, 01
  0365, 00, ff, ff, 03, 00, fc, ff, 02, 00, 03, 00, 01, 00, 01, 00, fe
  0366, ff, 01, 00, 00, 00, 02, 00, 04, 00, fe, ff, 03, 00, ff, ff, ff
  0367, ff, 03, 00, fb, ff, 02, 00, 02, 00, ff, ff, 00, 00, 02, 00, fd
  0368, ff, 04, 00, ff, ff, 01, 00, 04, 00, f9, ff, 01, 00, ff, ff, 02
  0369, 00, 00, 00, ff, ff, 02, 00, fe, ff, 04, 00, fb, ff, 02, 00, ff
  036a, ff, ff, ff, 05, 00, 02, 00, 03, 00, 02, 00, 03, 00, 02, 00, 02
  036b, 00, fd, ff, ff, ff, 00, 00, 04, 00, fc, ff, 00, 00, 01, 00, ff
  036c, ff, 01, 00, fd, ff, 03, 00, 01, 00, 02, 00, 01, 00, 00, 00, fe
  036d, ff, 05, 00, 02, 00, ff, ff, fe, ff, 02, 00, 00, 00, fc, ff, 03
  036e, 00, fe, ff, 01, 00, fe, ff, fb, ff, 01, 00, 00, 00, fe, ff, ff
  036f, ff, 03, 00, 03, 00, ff, ff, 01, 00, ff, ff, fe, ff, 03, 00, 01
  0370, 00, ff, ff, 04, 00, 00, 00, fe, ff, 00, 00, 01, 00, 00, 00, 01
  0371, 00, 02, 00, fe, ff, 00, 00, fe, ff, f9, ff, 02, 00, 00, 00, fe
  0372, ff, 01, 00, ff, ff, 00, 00, fa, ff, fd, ff, fd, ff, fc, ff, 04
  0373, 00, fa, ff, fd, ff, 01, 00, fd, ff, 02, 00, f9, ff, 00, 00, fd
  0374, ff, ff, ff, 01, 00, 00, 00, fd, ff, 01, 00, 02, 00, 01, 00, f8
  0375, ff, ff, ff, 00, 00, fb, ff, 02, 00, fd, ff, ff, ff, 03, 00, 00
  0376, 00, 06, 00, fe, ff, fe, ff, 07, 00, 01, 00, 02, 00, ff, ff, 07
  0377, 00, 01, 00, ff, ff, 05, 00, 05, 00, 06, 00, 04, 00, 00, 00, 02
  0378, 00, 02, 00, 04, 00, fd, ff, ff, ff, 03, 00, 03, 00, 01, 00, 00
  0379, 00, fb, ff, 04, 00, 03, 00, fe, ff, 01, 00, fe, ff, ff, ff, ff
  037a, ff, ff, ff, 01, 00, ff, ff, 01, 00, fe, ff, 00, 00, fe, ff, fd
  037b, ff, ff, ff, 02, 00, fe, ff, ff, ff, fb, ff, ff, ff, ff, ff, ff
  037c, ff, ff, ff, 03, 00, 05, 00, 01, 00, fe, ff, 02, 00, fb, ff, 06
  037d, 00, 01, 00, ff, ff, fe, ff, 00, 00, fe, ff, fc, ff, 00, 00, ff
  037e, ff, ff, ff, 00, 00, fc, ff, 02, 00, 00, 00, f9, ff, 01, 00, ff
  037f, ff, 41, 4f, 00, c0, 1b, 02, 00, 00, 00, 02, 00, ff, ff, fc, ff
  0380, 02, 00, 04, 00, fd, ff, fd, ff, fa, ff, 01, 00, 01, 00, fc, ff
  0381, 00, 00, 03, 00, 01, 00, fe, ff, fd, ff, 06, 00, fd, ff, 01, 00
  0382, 07, 00, fd, ff, 04, 00, ff, ff, fb, ff, 00, 00, ff, ff, 05, 00
  0383, 02, 00, 01, 00, 03, 00, fc, ff, 07, 00, fc, ff, fd, ff, 04, 00
  0384, fc, ff, 00, 00, fd, ff, ff, ff, ff, ff, fe, ff, 02, 00, fe, ff
  0385, ff, ff, 01, 00, ff, ff, fe, ff, fd, ff, 01, 00, 01, 00, 03, 00
  0386, 02, 00, fb, ff, ff, ff, 00, 00, 00, 00, 02, 00, ff, ff, 02, 00
  0387, 00, 00, 02, 00, ff, ff, ff, ff, 03, 00, 05, 00, fe, ff, 03, 00
  0388, 03, 00, fe, ff, 03, 00, fe, ff, 03, 00, fe, ff, 05, 00, ff, ff
  0389, 00, 00, fe, ff, ff, ff, 01, 00, 04, 00, 00, 00, 02, 00, fb, ff
  038a, fd, ff, 01, 00, fe, ff, fd, ff, 00, 00, fe, ff, 02, 00, 01, 00
  038b, 04, 00, fc, ff, fe, ff, 01, 00, ff, ff, 03, 00, 03, 00, fd, ff
  038c, fe, ff, fe, ff, 03, 00, 00, 00, 04, 00, fc, ff, 00, 00, 01, 00
  038d, fc, ff, 00, 00, 02, 00, 01, 00, 08, 00, ff, ff, ff, ff, 00, 00
  038e, fd, ff, 08, 00, 00, 00, ff, ff, fd, ff, fd, ff, 05, 00, 01, 00
  038f, 03, 00, 02, 00, 03, 00, 06, 00, ff, ff, 00, 00, 04, 00, fe, ff
  0390, ff, ff, 02, 00, 07, 00, 02, 00, fe, ff, 02, 00, fd, ff, 03, 00
  0391, 02, 00, 00, 00, 03, 00, fe, ff, 00, 00, fe, ff, fc, ff, 01, 00
  0392, fd, ff, 01, 00, ff, ff, 03, 00, 04, 00, 01, 00, 03, 00, 03, 00
  0393, fd, ff, 00, 00, fd, ff, fe, ff, ff, ff, ff, ff, 05, 00, 00, 00
  0394, 06, 00, 04, 00, 00, 00, fb, ff, 01, 00, 03, 00, 03, 00, 00, 00
  0395, 01, 00, 01, 00, 03, 00, fb, ff, fd, ff, 06, 00, 03, 00, 02, 00
  0396, fe, ff, 01, 00, 04, 00, 00, 00, 00, 00, 03, 00, 02, 00, 04, 00
  0397, 02, 00, fe, ff, 02, 00, 01, 00, fd, ff, 00, 00, 04, 00, ff, ff
  0398, 00, 00, 01, 00, fe, ff, 01, 00, 01, 00, 02, 00, fd, ff, fb, ff
  0399, 01, 00, 03, 00, fd, ff, 06, 00, 01, 00, 03, 00, fd, ff, ff, ff
  039a, 05, 00, ff, ff, 02, 00, 04, 00, fb, ff, 04, 00, ff, ff, 02, 00
  039b, 04, 00, fc, ff, 05, 00, 00, 00, ff, ff, 02, 00, fc, ff, 01, 00
  039c, 02, 00, 00, 00, fd, ff, ff, ff, 04, 00, ff, ff, fe, ff, ff, ff
  039d, fd, ff, 05, 00, 01, 00, 01, 00, fd, ff, 00, 00, 05, 00, 00, 00
  039e, fe, ff, 01, 00, 04, 00, 04, 00, fe, ff, 01, 00, 01, 00, fe, ff
  039f, 04, 00, 04, 00, fe, ff, ff, ff, 00, 00, fd, ff, 00, 00, fd, ff
  03a0, 05, 00, ff, ff, 01, 00, fc, ff, 09, 00, 00, 00, fa, ff, 03, 00
  03a1, 00, 00, 05, 00, 01, 00, 00, 00, 04, 00, fc, ff, 08, 00, 03, 00
  03a2, fe, ff, 02, 00, ff, ff, 02, 00, 02, 00, ff, ff, 03, 00, ff, ff
  03a3, 02, 00, 01, 00, fe, ff, ff, ff, 02, 00, 03, 00, ff, ff, 03, 00
  03a4, fe, ff, ff, ff, fe, ff, fe, ff, 01, 00, 0b, 00, ff, ff, 01, 00
  03a5, 01, 00, fc, ff, 05, 00, fd, ff, 01, 00, 01, 00, ff, ff, ff, ff
  03a6, fc, ff, 02, 00, fc, ff, 03, 00, ff, ff, fc, ff, 03, 00, fe, ff
  03a7, fd, ff, fe, ff, ff, ff, 00, 00, 01, 00, 02, 00, 04, 00, 01, 00
  03a8, fe, ff, 01, 00, 02, 00, 01, 00, 00, 00, 05, 00, ff, ff, fe, ff
  03a9, 01, 00, 01, 00, 02, 00, 01, 00, 00, 00, 02, 00, f9, ff, fe, ff
  03aa, ff, ff, fd, ff, 01, 00, fd, ff, 03, 00, fd, ff, ff, ff, fc, ff
  03ab, fc, ff, 01, 00, 00, 00, fc, ff, 01, 00, fa, ff, 00, 00, 03, 00
  03ac, 04, 00, 03, 00, 01, 00, 05, 00, fe, ff, 03, 00, fb, ff, fb, ff
  03ad, fd, ff, 01, 00, 02, 00, 03, 00, f9, ff, fe, ff, fe, ff, ff, ff
  03ae, 01, 00, fe, ff, 03, 00, fd, ff, fc, ff, 05, 00, fe, ff, 02, 00
  03af, 03, 00, ff, ff, 06, 00, fd, ff, fe, ff, fc, ff, ff, ff, 02, 00
  03b0, 00, 00, 03, 00, 00, 00, 04, 00, 03, 00, fe, ff, 02, 00, 03, 00
  03b1, fd, ff, 01, 00, 00, 00, 00, 00, fe, ff, fa, ff, 04, 00, 01, 00
  03b2, 03, 00, fc, ff, 00, 00, 03, 00, fd, ff, 04, 00, 02, 00, fa, ff
  03b3, 04, 00, ff, ff, 01, 00, 01, 00, 01, 00, 01, 00, ff, ff, 07, 00
  03b4, 03, 00, 05, 00, fb, ff, fe, ff, 01, 00, 05, 00, fe, ff, 00, 00
  03b5, fe, ff, fe, ff, 01, 00, ff, ff, 01, 00, 03, 00, ff, ff, 03, 00
  03b6, 02, 00, ff, ff, ff, ff, ff, ff, 06, 00, ff, ff, 04, 00, 31, 52
  03b7, 00, c0, 1b, 03, 00, 00, 00, 03, 00, 03, 00, 01, 00, fe, ff, 00
  03b8, 00, fd, ff, f8, ff, 04, 00, fe, ff, 00, 00, 04, 00, fc, ff, 05
  03b9, 00, 02, 00, 01, 00, 02, 00, fa, ff, 05, 00, fe, ff, 07, 00, fe
  03ba, ff, 00, 00, 04, 00, 00, 00, ff, ff, ff, ff, 01, 00, 01, 00, ff
  03bb, ff, 02, 00, 03, 00, fe, ff, 04, 00, 04, 00, 06, 00, fb, ff, 02
  03bc, 00, 05, 00, ff, ff, 03, 00, 03, 00, 02, 00, fd, ff, ff, ff, 02
  03bd, 00, 04, 00, fc, ff, 03, 00, 03, 00, 05, 00, 02, 00, fe, ff, 06
  03be, 00, fe, ff, ff, ff, 02, 00, 05, 00, 04, 00, 02, 00, 02, 00, 03
  03bf, 00, fa, ff, 03, 00, ff, ff, 03, 00, fb, ff, 04, 00, ff, ff, ff
  03c0, ff, 02, 00, ff, ff, fe, ff, ff, ff, fc, ff, fe, ff, 00, 00, fc
  03c1, ff, 03, 00, fb, ff, 05, 00, 01, 00, fb, ff, 02, 00, fe, ff, ff
  03c2, ff, fb, ff, fd, ff, 06, 00, fc, ff, fc, ff, 01, 00, ff, ff, 03
  03c3, 00, 02, 00, 05, 00, 03, 00, 00, 00, 02, 00, 00, 00, fc, ff, 03
  03c4, 00, 02, 00, 02, 00, fb, ff, 02, 00, fe, ff, ff, ff, 02, 00, 02
  03c5, 00, fd, ff, 03, 00, ff, ff, ff, ff, fc, ff, 02, 00, 01, 00, 02
  03c6, 00, 05, 00, fb, ff, 01, 00, ff, ff, fa, ff, 01, 00, fe, ff, fd
  03c7, ff, 01, 00, 00, 00, 03, 00, 01, 00, ff, ff, 02, 00, 00, 00, 03
  03c8, 00, fc, ff, 01, 00, 02, 00, fe, ff, 00, 00, 03, 00, 06, 00, ff
  03c9, ff, ff, ff, ff, ff, ff, ff, 02, 00, 04, 00, 02, 00, 03, 00, fd
  03ca, ff, 02, 00, 01, 00, 01, 00, 07, 00, 00, 00, ff, ff, 01, 00, fd
  03cb, ff, 01, 00, 00, 00, 00, 00, 01, 00, 00, 00, fe, ff, ff, ff, 02
  03cc, 00, fb, ff, 05, 00, 03, 00, 02, 00, 02, 00, fe, ff, 00, 00, fe
  03cd, ff, ff, ff, 01, 00, 03, 00, ff, ff, 01, 00, fb, ff, 02, 00, ff
  03ce, ff, fb, ff, 05, 00, 04, 00, 03, 00, 00, 00, fb, ff, 05, 00, 00
  03cf, 00, 04, 00, 03, 00, ff, ff, 00, 00, 01, 00, 04, 00, 02, 00, ff
  03d0, ff, 05, 00, fd, ff, fe, ff, 01, 00, fc, ff, 02, 00, 03, 00, fb
  03d1, ff, 01, 00, ff, ff, 03, 00, 03, 00, fd, ff, 02, 00, ff, ff, 03
  03d2, 00, 00, 00, ff, ff, fd, ff, fc, ff, 04, 00, fc, ff, 04, 00, 03
  03d3, 00, 00, 00, 01, 00, fd, ff, 01, 00, 00, 00, ff, ff, 06, 00, 00
  03d4, 00, 01, 00, 05, 00, 00, 00, 01, 00, fc, ff, 01, 00, 01, 00, ff
  03d5, ff, 04, 00, 01, 00, fc, ff, fd, ff, 01, 00, 04, 00, 03, 00, fd
  03d6, ff, 00, 00, fd, ff, 03, 00, ff, ff, ff, ff, 03, 00, 01, 00, ff
