accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  0324, 04, 00, fe, ff, 03, 00, 05, 00, fd, ff, fe, ff, 01, 00, fc, ff
  0325, 01, 00, 04, 00, ff, ff, ff, ff, fa, ff, 04, 00, 02, 00, 03, 00
  0326, ff, ff, ff, ff, fe, ff, 01, 00, fe, ff, 00, 00, 02, 00, 00, 00
  0327, fe, ff, ff, ff, 01, 00, ff, ff, 00, 00, ff, ff, 06, 00, fb, ff
  0328, 00, 00, 01, 00, ff, ff, fe, ff, fa, ff, 03, 00, fe, ff, fa, ff
  0329, 02, 00, fc, ff, ff, ff, 02, 00, fd, ff, ff, ff, 01, 00, 02, 00
  032a, ff, ff, 02, 00, 01, 00, 03, 00, 05, 00, ff, ff, fc, ff, 01, 00
  032b, 01, 00, 01, 00, 02, 00, ff, ff, 02, 00, fe, ff, 02, 00, 09, 00
  032c, f8, ff, ff, ff, 02, 00, fd, ff, 00, 00, fe, ff, ff, ff, 01, 00
  032d, fb, ff, 01, 00, ff, ff, 05, 00, 02, 00, 01, 00, 03, 00, ff, ff
  032e, 00, 00, ff, ff, 00, 00, 01, 00, fe, ff, fd, ff, 01, 00, fd, ff
  032f, 09, 00, ff, ff, 05, 00, 03, 00, f8, ff, 06, 00, ff, ff, 00, 00
  0330, 03, 00, 03, 00, 02, 00, fd, ff, fd, ff, 01, 00, fe, ff, 09, 00
  0331, fb, ff, 03, 00, 01, 00, fe, ff, ff, ff, ff, ff, ff, ff, 01, 00
  0332, 00, 00, 03, 00, fc, ff, 01, 00, 02, 00, 03, 00, 02, 00, fe, ff
  0333, ff, ff, 00, 00, fe, ff, 03, 00, ff, ff, 01, 00, fa, ff, 01, 00
  0334, 02, 00, fc, ff, ff, ff, 01, 00, fe, ff, 05, 00, fb, ff, 01, 00
  0335, fe, ff, 02, 00, 03, 00, fd, ff, fe, ff, 04, 00, fe, ff, 00, 00
  0336, fb, ff, ff, ff, 01, 00, fc, ff, 03, 00, 00, 00, fd, ff, 02, 00
  0337, fe, ff, 04, 00, fe, ff, 00, 00, 01, 00, 01, 00, fe, ff, fd, ff
  0338, ff, ff, ff, ff, fe, ff, 02, 00, 01, 00, 02, 00, fd, ff, fe, ff
  0339, 02, 00, fe, ff, ff, ff, 03, 00, fe, ff, fe, ff, fe, ff, ff, ff
  033a, 06, 00, f9, ff, 05, 00, 00, 00, fe, ff, 01, 00, 02, 00, 04, 00
  033b, fe, ff, 01, 00, ff, ff, fb, ff, 02, 00, f9, ff, 07, 00, fe, ff
  033c, fc, ff, 02, 00, fa, ff, 08, 00, 00, 00, ff, ff, ff, ff, 00, 00
  033d, 03, 00, 04, 00, 00, 00, 02, 00, fd, ff, ff, ff, 01, 00, fd, ff
  033e, 04, 00, fe, ff, 02, 00, ff, ff, fd, ff, 02, 00, 00, 00, 00, 00
  033f, fe, ff, 00, 00, 00, 00, fd, ff, ff, ff, ff, ff, f9, ff, 04, 00
  0340, 00, 00, fe, ff, 04, 00, fe, ff, fc, ff, 00, 00, fe, ff, ff, ff
  0341, 01, 00, 00, 00, fb, ff, ff, ff, 00, 00, fa, ff, 04, 00, 01, 00
  0342, fd, ff, fc, ff, ff, ff, 02, 00, fd, ff, 02, 00, ff, ff, 02, 00
  0343, 00, 00, fc, ff, 00, 00, ff, ff, fb, ff, fd, ff, 02, 00, ff, ff
  0344, ff, ff, fb, ff, 00, 00, fe, ff, fb, ff, 02, 00, fe, ff, 01, 00
  0345, fa, ff, fe, ff, fd, ff, 01, 00, fe, ff, 00, 00, 03, 00, 00, 00
  0346, ff, ff, ff, ff, fc, ff, fe, ff, 06, 00, 01, 00, ff, ff, 02, 00
  0347, ff, ff, 01, 00, 41, 49, 00, c0, 1b, fc, ff, 02, 00, fc, ff, 02
  0348, 00, 03, 00, fe, ff, fe, ff, 00, 00, ff, ff, 00, 00, fe, ff, ff
  0349, ff, fd, ff, fe, ff, ff, ff, fd, ff, 00, 00, ff, ff, 01, 00, fe
  034a, ff, fd, ff, 07, 00, 04, 00, 01, 00, ff, ff, ff, ff, 02, 00, fd
  034b, ff, ff, ff, 00, 00, fd, ff, 03, 00, fd, ff, ff, ff, 01, 00, fa
  034c, ff, 02, 00, fd, ff, fe, ff, 01, 00, 02, 00, 01, 00, fa, ff, 03
  034d, 00, ff, ff, fe, ff, 00, 00, 00, 00, fd, ff, 03, 00, fd, ff, 03
  034e, 00, ff, ff, 07, 00, ff, ff, fd, ff, 01, 00, fc, ff, 01, 00, fc
  034f, ff, fd, ff, 05, 00, 01, 00, 01, 00, 00, 00, fe, ff, 01, 00, fc
  0350, ff, 06, 00, 03, 00, 04, 00, ff, ff, fc, ff, 01, 00, fe, ff, 00
  0351, 00, 02, 00, 04, 00, ff, ff, 02, 00, fc, ff, 01, 00, ff, ff, fe
  0352, ff, 04, 00, fe, ff, 03, 00, fa, ff, 01, 00, 00, 00, fd, ff, 03
  0353, 00, 01, 00, 04, 00, fd, ff, fc, ff, ff, ff, ff, ff, 00, 00, 03
  0354, 00, 00, 00, 00, 00, 01, 00, ff, ff, 07, 00, 01, 00, 01, 00, 04
  0355, 00, 03, 00, ff, ff, fe, ff, 01, 00, fd, ff, 03, 00, 01, 00, 02
  0356, 00, 04, 00, f9, ff, 02, 00, 02, 00, ff, ff, 02, 00, 07, 00, fd
  0357, ff, ff, ff, fb, ff, 02, 00, fc, ff, 04, 00, 02, 00, ff, ff, 01
  0358, 00, fb, ff, 01, 00, 00, 00, fe, ff, 05, 00, 01, 00, ff, ff, fd
  0359, ff, 04, 00, 03, 00, 01, 00, 04, 00, 09, 00, fd, ff, 03, 00, fc
  035a, ff, 01, 00, fe, ff, fb, ff, 02, 00, 02, 00, 05, 00, 00, 00, 01
  035b, 00, 00, 00, 01, 00, 00, 00, 01, 00, 03, 00, 00, 00, fc, ff, ff
  035c, ff, fe, ff, fe, ff, 04, 00, 00, 00, fe, ff, 03, 00, fe, ff, 05
  035d, 00, fd, ff, 01, 00, ff, ff, ff, ff, 02, 00, ff, ff, 03, 00, fe
  035e, ff, 01, 00, 02, 00, 00, 00, ff, ff, 00, 00, ff, ff, fd, ff, 03
  035f, 00, 00, 00, 02, 00, fc, ff, 02, 00, 05, 00, 00, 00, fe, ff, 01
  0360, 00, 03, 00, fd, ff, 04, 00, 01, 00, fe, ff, ff, ff, 03, 00, 04
  0361, 00, 03, 00, fe, ff, ff, ff, ff, ff, 01, 00, ff, ff, fd, ff, 05
  0362, 00, fc, ff, 01, 00, 01, 00, 02, 00, 05, 00, f9, ff, 00, 00, ff
  0363, ff, 00, 00, 02, 00, ff, ff, ff, ff, 01, 00, fa, ff, 01, 00, 02
  0364, 00, fe, ff, 01, 00, fe, ff, 02, 00, fb, ff, fe, ff, fd, ff, 01
  0365, 00, 03, 00, ff, ff, 01, 00, ff, ff, fe, ff, 01, 00, fc, ff, 03
  0366, 00, 02, 00, 01, 00, ff, ff, fc, ff, 00, 00, 01, 00, ff, ff, 04
  0367, 00, ff, ff, 04, 00, 03, 00, ff, ff, 04, 00, fe, ff, 05, 00, 02
  0368, 00, 02, 00, 03, 00, 00, 00, 05, 00, ff, ff, 01, 00, 06, 00, 03
  0369, 00, ff, ff, 02, 00, f7, ff, 05, 00, 01, 00, 05, 00, ff, ff, fe
  036a, ff, 05, 00, 00, 00, 02, 00, 01, 00, fe, ff, 03, 00, fd, ff, ff
  036b, ff, ff, ff, ff, ff, 01, 00, ff, ff, ff, ff, 00, 00, 02, 00, fd
  036c, ff, fd, ff, ff, ff, 05, 00, fa, ff, 04, 00, 03, 00, fe, ff, 01
  036d, 00, fb, ff, 03, 00, 02, 00, fb, ff, 01, 00, fe, ff, fd, ff, fe
  036e, ff, 00, 00, fc, ff, 01, 00, 03, 00, fb, ff, fb, ff, 01, 00, fd
  036f, ff, 04, 00, fe, ff, 02, 00, ff, ff, ff, ff, 04, 00, fc, ff, ff
  0370, ff, 04, 00, fd, ff, fd, ff, fd, ff, ff, ff, fb, ff, f8, ff, 08
  0371, 00, 00, 00, 01, 00, 00, 00, fb, ff, fe, ff, fc, ff, ff, ff, 01
  0372, 00, fd, ff, 03, 00, f9, ff, 02, 00, ff, ff, f9, ff, 01, 00, fe
  0373, ff, fb, ff, 00, 00, f8, ff, fb, ff, fc, ff, fd, ff, 00, 00, 01
  0374, 00, ff, ff, fb, ff, 03, 00, fd, ff, 00, 00, 03, 00, 04, 00, 04
  0375, 00, 01, 00, 00, 00, fb, ff, fc, ff, 00, 00, ff, ff, fa, ff, 02
  0376, 00, fc, ff, fd, ff, ff, ff, fb, ff, ff, ff, f8, ff, fe, ff, fb
  0377, ff, fa, ff, fc, ff, fd, ff, fe, ff, fe, ff, fd, ff, ff, ff, ff
  0378, ff, 03, 00, 09, 00, ff, ff, 03, 00, 02, 00, 04, 00, 03, 00, 01
  0379, 00, 07, 00, ff, ff, ff, ff, 02, 00, fb, ff, 05, 00, fa, ff, 01
  037a, 00, 01, 00, 02, 00, 04, 00, fe, ff, 04, 00, 00, 00, 01, 00, ff
  037b, ff, fd, ff, 00, 00, ff, ff, 03, 00, 03, 00, 02, 00, ff, ff, 00
  037c, 00, 03, 00, ff, ff, ff, ff, 02, 00, 01, 00, fe, ff, 02, 00, 01
  037d, 00, 01, 00, 01, 00, 00, 00, 00, 00, ff, ff, 00, 00, ff, ff, fa
  037e, ff, 03, 00, ff, ff, fd, ff, fd, ff, 01, 00, fe, ff, 01, 00, 02
  037f, 00, 41, 4c, 00, c0, 1b, 03, 00, fd, ff, 06, 00, fc, ff, 03, 00
  0380, 00, 00, fc, ff, 02, 00, fb, ff, 04, 00, 06, 00, fe, ff, 01, 00
  0381, fd, ff, 02, 00, 05, 00, fa, ff, 05, 00, ff, ff, 00, 00, fd, ff
  0382, 07, 00, 05, 00, fd, ff, 04, 00, fe, ff, fd, ff, 04, 00, 02, 00
  0383, 00, 00, 02, 00, 01, 00, 07, 00, 02, 00, ff, ff, 04, 00, fe, ff
  0384, 02, 00, 03, 00, ff, ff, fc, ff, ff, ff, 04, 00, ff, ff, 01, 00
  0385, 02, 00, 01, 00, 01, 00, 00, 00, fe, ff, 05, 00, fe, ff, 01, 00
  0386, 03, 00, ff, ff, 00, 00, fd, ff, ff, ff, f7, ff, 01, 00, 01, 00
  0387, fd, ff, 03, 00, ff, ff, 00, 00, fc, ff, ff, ff, 04, 00, fc, ff
  0388, 01, 00, fe, ff, fe, ff, 05, 00, fe, ff, ff, ff, 03, 00, 03, 00
  0389, 03, 00, fd, ff, 00, 00, 01, 00, fd, ff, ff, ff, ff, ff, 05, 00
  038a, fd, ff, 02, 00, 02, 00, fe, ff, 01, 00, fe, ff, fe, ff, 03, 00
  038b, ff, ff, ff, ff, 02, 00, 02, 00, 03, 00, 05, 00, 03, 00, fc, ff
  038c, 00, 00, 02, 00, 00, 00, 00, 00, 02, 00, ff, ff, 02, 00, 02, 00
  038d, ff, ff, fd, ff, fc, ff, 05, 00, 04, 00, 09, 00, ff, ff, 02, 00
  038e, 02, 00, fd, ff, ff, ff, 02, 00, 01, 00, 03, 00, fe, ff, 01, 00
  038f, 03, 00, fc, ff, 04, 00, 02, 00, 03, 00, 02, 00, 00, 00, 02, 00
  0390, ff, ff, fe, ff, 01, 00, 00, 00, 08, 00, fd, ff, 00, 00, 01, 00
  0391, fd, ff, fe, ff, ff, ff, 05, 00, 01, 00, fd, ff, 03, 00, fb, ff
  0392, 01, 00, fe, ff, fd, ff, 04, 00, fe, ff, ff, ff, 02, 00, fe, ff
  0393, 03, 00, 00, 00, 02, 00, 01, 00, 02, 00, 02, 00, fe, ff, 00, 00
  0394, fe, ff, 03, 00, 02, 00, 02, 00, fb, ff, 00, 00, ff, ff, 04, 00
  0395, fe, ff, ff, ff, 00, 00, ff, ff, 04, 00, ff, ff, 04, 00, 00, 00
  0396, fb, ff, 00, 00, fb, ff, 04, 00, ff, ff, 02, 00, fe, ff, 02, 00
  0397, 02, 00, fc, ff, 04, 00, 03, 00, fe, ff, 02, 00, 02, 00, 01, 00
  0398, 00, 00, ff, ff, 01, 00, 04, 00, ff, ff, 04, 00, fb, ff, 02, 00
  0399, fd, ff, 02, 00, 06, 00, 00, 00, 04, 00, 01, 00, 00, 00, 00, 00
  039a, 01, 00, 02, 00, 01, 00, f9, ff, 05, 00, 00, 00, ff, ff, 02, 00
  039b, 00, 00, 05, 00, fd, ff, 03, 00, 02, 00, 00, 00, 03, 00, fd, ff
  039c, 03, 00, ff, ff, fc, ff, 02, 00, 00, 00, 02, 00, fc, ff, fd, ff
  039d, 03, 00, 00, 00, fe, ff, 05, 00, fe, ff, 02, 00, fb, ff, 00, 00
  039e, 01, 00, fd, ff, 02, 00, fe, ff, ff, ff, 01, 00, 04, 00, ff, ff
  039f, 02, 00, ff, ff, 03, 00, 04, 00, 03, 00, fa, ff, ff, ff, fe, ff
  03a0, fb, ff, 05, 00, 05, 00, 03, 00, 01, 00, 02, 00, 02, 00, ff, ff
  03a1, fd, ff, 04, 00, 00, 00, 05, 00, fd, ff, 01, 00, 03, 00, fc, ff
  03a2, 03, 00, 00, 00, 02, 00, 01, 00, 02, 00, fd, ff, fe, ff, 03, 00
  03a3, fd, ff, ff, ff, 03, 00, fb, ff, 01, 00, 00, 00, fb, ff, 03, 00
  03a4, ff, ff, fd, ff, 03, 00, fe, ff, 02, 00, fd, ff, 02, 00, ff, ff
  03a5, ff, ff, 06, 00, 02, 00, ff, ff, 00, 00, fa, ff, 01, 00, fd, ff
  03a6, ff, ff, ff, ff, fe, ff, 01, 00, fe, ff, fe, ff, 01, 00, fc, ff
  03a7, fd, ff, f9, ff, 01, 00, ff, ff, fc, ff, 03, 00, fc, ff, 02, 00
  03a8, fe, ff, 02, 00, fe, ff, 02, 00, fe, ff, fe, ff, fc, ff, 01, 00
  03a9, f9, ff, 00, 00, fe, ff, fb, ff, 03, 00, ff, ff, 03, 00, fc, ff
  03aa, fc, ff, 08, 00, fa, ff, ff, ff, 01, 00, fa, ff, fd, ff, fc, ff
  03ab, 03, 00, 00, 00, fb, ff, fd, ff, fd, ff, fe, ff, ff, ff, ff, ff
  03ac, fa, ff, fc, ff, fc, ff, fe, ff, fe, ff, 00, 00, fc, ff, 02, 00
  03ad, 00, 00, fd, ff, fe, ff, fe, ff, 03, 00, fb, ff, 00, 00, 02, 00
  03ae, ff, ff, 02, 00, fe, ff, 02, 00, 02, 00, 02, 00, 00, 00, 01, 00
  03af, 03, 00, 04, 00, 00, 00, ff, ff, 02, 00, 00, 00, 06, 00, 03, 00
  03b0, 01, 00, ff, ff, 01, 00, 05, 00, fe, ff, 01, 00, 03, 00, 02, 00
  03b1, 04, 00, ff, ff, fe, ff, fe, ff, fe, ff, ff, ff, fd, ff, 04, 00
  03b2, 01, 00, 01, 00, 02, 00, fd, ff, 02, 00, fe, ff, fb, ff, 02, 00
  03b3, fe, ff, 05, 00, 00, 00, fe, ff, 03, 00, 00, 00, 04, 00, 01, 00
  03b4, fe, ff, 02, 00, fe, ff, 00, 00, fc, ff, fa, ff, 05, 00, fe, ff
  03b5, 04, 00, fe, ff, ff, ff, 03, 00, 01, 00, ff, ff, fe, ff, 01, 00
  03b6, 02, 00, fb, ff, ff, ff, fe, ff, fe, ff, 08, 00, ff, ff, 31, 4f
  03b7, 00, c0, 1b, fe, ff, 04, 00, fc, ff, 01, 00, fe, ff, fc, ff, fc
  03b8, ff, 00, 00, fd, ff, fc, ff, fe, ff, fe, ff, fe, ff, 02, 00, 02
  03b9, 00, fd, ff, ff, ff, 02, 00, 01, 00, fc, ff, fd, ff, ff, ff, 03
  03ba, 00, 03, 00, fd, ff, fd, ff, ff, ff, fc, ff, 01, 00, fc, ff, 03
  03bb, 00, 03, 00, ff, ff, 01, 00, ff, ff, 00, 00, fd, ff, 00, 00, 00
  03bc, 00, fb, ff, 02, 00, fe, ff, fc, ff, 03, 00, 00, 00, 02, 00, 00
  03bd, 00, fd, ff, 02, 00, fc, ff, 02, 00, fb, ff, ff, ff, 02, 00, ff
  03be, ff, 04, 00, fd, ff, ff, ff, 04, 00, ff, ff, 00, 00, fc, ff, 01
  03bf, 00, 06, 00, 00, 00, 00, 00, 02, 00, 01, 00, 04, 00, fb, ff, fd
  03c0, ff, fe, ff, fd, ff, 07, 00, fe, ff, 04, 00, 01, 00, fe, ff, 03
  03c1, 00, fe, ff, ff, ff, 03, 00, 01, 00, 01, 00, 01, 00, fe, ff, ff
  03c2, ff, fc, ff, 01, 00, fc, ff, ff, ff, fd, ff, fd, ff, fe, ff, fd
  03c3, ff, ff, ff, ff, ff, 00, 00, 03, 00, fd, ff, ff, ff, 03, 00, ff
  03c4, ff, 04, 00, ff, ff, 02, 00, 00, 00, 00, 00, ff, ff, fd, ff, 03
  03c5, 00, ff, ff, 00, 00, 00, 00, 03, 00, 00, 00, 07, 00, 00, 00, 03
  03c6, 00, fe, ff, ff, ff, ff, ff, 00, 00, fd, ff, fc, ff, 01, 00, 05
  03c7, 00, ff, ff, 03, 00, 02, 00, fd, ff, 04, 00, 04, 00, fe, ff, 01
  03c8, 00, 07, 00, fe, ff, fe, ff, 06, 00, fc, ff, 04, 00, 03, 00, ff
  03c9, ff, 06, 00, 03, 00, 04, 00, 02, 00, fb, ff, 03, 00, ff, ff, 01
  03ca, 00, ff, ff, 02, 00, 08, 00, 02, 00, 00, 00, fe, ff, 00, 00, fe
  03cb, ff, fb, ff, 02, 00, 01, 00, fd, ff, 03, 00, ff, ff, 05, 00, 03
  03cc, 00, fd, ff, 01, 00, fe, ff, 02, 00, fd, ff, fe, ff, 03, 00, fe
  03cd, ff, ff, ff, 05, 00, 01, 00, 07, 00, ff, ff, 03, 00, 00, 00, fe
  03ce, ff, 03, 00, fc, ff, 00, 00, 07, 00, ff, ff, 08, 00, ff, ff, 01
  03cf, 00, 00, 00, fd, ff, 01, 00, fe, ff, 03, 00, 01, 00, 00, 00, fe
  03d0, ff, fe, ff, 01, 00, 03, 00, 00, 00, 01, 00, 03, 00, f9, ff, 05
  03d1, 00, fc, ff, 05, 00, fe, ff, 02, 00, 00, 00, 02, 00, 05, 00, fe
  03d2, ff, 04, 00, ff, ff, 03, 00, 04, 00, ff, ff, 04, 00, 01, 00, fe
  03d3, ff, 05, 00, ff, ff, 03, 00, 04, 00, ff, ff, 05, 00, 00, 00, 01
  03d4, 00, fd, ff, ff, ff, 05, 00, 03, 00, ff, ff, 04, 00, fb, ff, 03
  03d5, 00, 02, 00, 03, 00, 00, 00, ff, ff, 04, 00, fe, ff, fd, ff, 02
  03d6, 00, 03, 00, 01, 00, ff, ff, fd, ff, 02, 00, fc, ff, 07, 00, 00
  03d7, 00, 02, 00, fe, ff, fc, ff, 05, 00, 01, 00, ff, ff, 02, 00, 00
  03d8, 00, fe, ff, fd, ff, ff, ff, 00, 00, ff, ff, 04, 00, 02, 00, ff
  03d9, ff, 01, 00, 04, 00, ff, ff, 01, 00, 04, 00, 03, 00, 01, 00, 03
  03da, 00, ff, ff, 05, 00, 01, 00, ff, ff, 07, 00, fe, ff, 05, 00, 04
  03db, 00, fe, ff, 02, 00, fb, ff, 06, 00, 02, 00, ff, ff, 00, 00, fe
  03dc, ff, fb, ff, 06, 00, fe, ff, 05, 00, 02, 00, fd, ff, 04, 00, 00
  03dd, 00, fe, ff, 03, 00, ff, ff, 02, 00, 04, 00, 00, 00, fe, ff, fd
  03de, ff, fe, ff, ff, ff, 02, 00, 00, 00, 05, 00, 03, 00, f9, ff, ff
  03df, ff, fc, ff, 02, 00, 02, 00, fd, ff, 01, 00, fe, ff, fd, ff, 00
  03e0, 00, fb, ff, 02, 00, 00, 00, fd, ff, fc, ff, 02, 00, 01, 00, fe
  03e1, ff, 00, 00, 01, 00, ff, ff, 00, 00, fb, ff, fe, ff, 02, 00, f9
  03e2, ff, 06, 00, 00, 00, ff, ff, fc, ff, fe, ff, 04, 00, fb, ff, ff
  03e3, ff, 03, 00, fe, ff, 03, 00, fe, ff, fd, ff, 01, 00, 01, 00, 00
  03e4, 00, 01, 00, fc, ff, ff, ff, 01, 00, 00, 00, fb, ff, fe, ff, fe
  03e5, ff, fa, ff, 01, 00, 00, 00, fe, ff, 02, 00, fa, ff, 02, 00, ff
  03e6, ff, 03, 00, fc, ff, ff, ff, 05, 00, fc, ff, fb, ff, 08, 00, ff
  03e7, ff, ff, ff, 04, 00, 00, 00, fe, ff, ff, ff, 04, 00, fd, ff, ff
  03e8, ff, 00, 00, 06, 00, 05, 00, 00, 00, 05, 00, 02, 00, fb, ff, 00
  03e9, 00, 01, 00, 01, 00, fd, ff, fd, ff, 01, 00, ff, ff, fd, ff, fe
  03ea, ff, fe, ff, 03, 00, fd, ff, 06, 00, fd, ff, 01, 00, 02, 00, 01
  03eb, 00, ff, ff, 03, 00, 03, 00, ff, ff, 02, 00, 04, 00, 05, 00, 01
  03ec, 00, 01, 00, fe, ff, 01, 00, fe, ff, fe, ff, 07, 00, fd, ff, fd
  03ed, ff, 06, 00, fe, ff, fe, ff, fe, ff, 02, 00, 02, 00, 01, 00, 04
  03ee, 00, 00, 00, 00, 00, 01, 00, fe, ff, 06, 00, 31, 52, 00, c0, 1b
  03ef, 04, 00, ff, ff, 01, 00, fe, ff, ff, ff, ff, ff, fd, ff, 00, 00
  03f0, f9, ff, 01, 00, ff, ff, 01, 00, 00, 00, ff, ff, fc, ff, f9, ff
  03f1, ff, ff, fd, ff, fb, ff, 01, 00, fe, ff, 07, 00, fb, ff, ff, ff
  03f2, 01, 00, ff, ff, 01, 00, 02, 00, ff, ff, 08, 00, ff, ff, fd, ff
  03f3, 04, 00, ff, ff, 05, 00, ff, ff, 03, 00, ff, ff, 02, 00, 02, 00
  03f4, fc, ff, 04, 00, 04, 00, 02, 00, fe, ff, 03, 00, 02, 00, 02, 00
  03f5, fe, ff, 01, 00, 04, 00, 03, 00, 01, 00, 00, 00, 01, 00, 00, 00
  03f6, 04, 00, 00, 00, 01, 00, 02, 00, fe, ff, 01, 00, 00, 00, fe, ff
  03f7, 03, 00, ff, ff, 03, 00, fc, ff, fd, ff, 01, 00, 00, 00, 03, 00
  03f8, 02, 00, fe, ff, fe, ff, fe, ff, ff, ff, 00, 00, fb, ff, 08, 00
  03f9, ff, ff, 05, 00, fe, ff, ff, ff, 05, 00, fd, ff, 03, 00, fa, ff
  03fa, fc, ff, 03, 00, fd, ff, ff, ff, 04, 00, fd, ff, 05, 00, 00, 00
  03fb, 02, 00, ff, ff, fd, ff, ff, ff, 00, 00, 02, 00, fb, ff, fc, ff
  03fc, 05, 00, 01, 00, fa, ff, 02, 00, fe, ff, 00, 00, 02, 00, 03, 00
  03fd, ff, ff, ff, ff, 01, 00, fd, ff, 01, 00, 07, 00, 01, 00, 01, 00
  03fe, fd, ff, 00, 00, 00, 00, 01, 00, 05, 00, 03, 00, fe, ff, 03, 00
  03ff, 00, 00, 04, 00, ff, ff, 00, 00, ff, ff, 04, 00, 02, 00, fd, ff
  0400, fe, ff, 01, 00, 03, 00, 01, 00, fe, ff, fd, ff, 01, 00, 03, 00
  0401, 03, 00, f8, ff, 02, 00, 02, 00, fe, ff, 03, 00, ff, ff, 03, 00
  0402, 00, 00, ff, ff, 08, 00, 02, 00, 03, 00, fd, ff, 01, 00, ff, ff
  0403, 00, 00, 02, 00, 05, 00, 02, 00, 00, 00, fd, ff, fc, ff, 02, 00
  0404, 04, 00, fe, ff, fd, ff, 05, 00, 00, 00, 00, 00, 03, 00, fb, ff
  0405, 00, 00, fd, ff, 01, 00, 05, 00, 01, 00, 00, 00, 04, 00, 01, 00
  0406, 03, 00, 02, 00, 04, 00, ff, ff, 01, 00, ff, ff, fd, ff, 02, 00
  0407, 04, 00, fe, ff, 04, 00, 04, 00, 01, 00, 01, 00, ff, ff, ff, ff
  0408, 04, 00, 02, 00, ff, ff, fb, ff, ff, ff, 02, 00, 04, 00, 02, 00
  0409, 04, 00, 03, 00, 03, 00, ff, ff, 02, 00, fd, ff, 05, 00, fe, ff
  040a, 06, 00, 00, 00, ff, ff, 02, 00, fe, ff, fe, ff, 03, 00, 00, 00
  040b, 00, 00, 02, 00, 02, 00, ff, ff, fc, ff, 01, 00, fe, ff, fd, ff
  040c, ff, ff, ff, ff, fe, ff, 00, 00, 00, 00, ff, ff, fd, ff, 03, 00
  040d, fd, ff, 04, 00, 01, 00, ff, ff, 03, 00, fe, ff, 02, 00, ff, ff
  040e, 01, 00, ff, ff, ff, ff, fa, ff, 03, 00, 01, 00, 04, 00, ff, ff
  040f, 01, 00, ff, ff, fd, ff, 03, 00, fe, ff, 02, 00, 0a, 00, fd, ff
  0410, 03, 00, 01, 00, 02, 00, 03, 00, ff, ff, 03, 00, fd, ff, 03, 00
  0411, 02, 00, fd, ff, 05, 00, fd, ff, ff, ff, 04, 00, fd, ff, 03, 00
  0412, fe, ff, 00, 00, 03, 00, 00, 00, ff, ff, fa, ff, 03, 00, fd, ff
  0413, fa, ff, 04, 00, 02, 00, fb, ff, 03, 00, 03, 00, 03, 00, fd, ff
  0414, 03, 00, fe, ff, 00, 00, 03, 00, fc, ff, 02, 00, fe, ff, ff, ff
  0415, 03, 00, fc, ff, 03, 00, 00, 00, 01, 00, fd, ff, fb, ff, fd, ff
  0416, 01, 00, fe, ff, 04, 00, f8, ff, 01, 00, 00, 00, fa, ff, 0b, 00
  0417, fb, ff, 02, 00, fc, ff, 01, 00, 05, 00, ff, ff, 03, 00, 03, 00
  0418, 01, 00, 00, 00, fb, ff, ff, ff, fe, ff, fe, ff, 02, 00, 01, 00
  0419, ff, ff, 00, 00, 05, 00, fd, ff, fc, ff, 03, 00, 01, 00, 01, 00
  041a, 00, 00, 01, 00, 02, 00, 01, 00, fa, ff, 02, 00, f9, ff, 01, 00
  041b, fd, ff, 01, 00, 03, 00, fc, ff, 00, 00, ff, ff, ff, ff, ff, ff
  041c, ff, ff, 00, 00, ff, ff, fa, ff, 03, 00, fd, ff, 01, 00, fa, ff
  041d, fc, ff, 06, 00, ff, ff, 00, 00, 03, 00, ff, ff, 04, 00, fb, ff
  041e, fe, ff, fe, ff, fc, ff, fc, ff, fa, ff, 04, 00, ff, ff, 00, 00
  041f, fc, ff, fc, ff, 00, 00, 03, 00, fe, ff, 02, 00, fd, ff, 01, 00
  0420, 00, 00, fa, ff, 02, 00, ff, ff, 06, 00, fd, ff, f9, ff, ff, ff
  0421, 02, 00, 00, 00, 03, 00, ff, ff, 07, 00, ff, ff, 04, 00, 05, 00
  0422, ff, ff, 05, 00, ff, ff, 04, 00, ff, ff, 00, 00, fd, ff, ff, ff
  0423, 01, 00, 02, 00, ff, ff, fd, ff, ff, ff, 02, 00, fd, ff, ff, ff
  0424, 02, 00, ff, ff, ff, ff, 01, 00, 04, 00, 03, 00, ff, ff, 02, 00
  0425, ff, ff, fe, ff, 01, 00, fe, ff, ff, ff, 03, 00, fc, ff, 04, 00
  0426, fd, ff, 01, 00, 01, 00, fd, ff, 31, 55, 00, c0, 1b, 04, 00, 01
  0427, 00, ff, ff, fe, ff, fa, ff, fe, ff, fd, ff, fd, ff, fd, ff, 00
  0428, 00, 00, 00, fa, ff, 05, 00, 01, 00, ff, ff, 00, 00, fe, ff, fc
  0429, ff, fc, ff, 01, 00, 05, 00, 0a, 00, fd, ff, 00, 00, fc, ff, 01
  042a, 00, 00, 00, ff, ff, fd, ff, ff, ff, 03, 00, fe, ff, fd, ff, ff
  042b, ff, fe, ff, 03, 00, fc, ff, 01, 00, fb, ff, fa, ff, 08, 00, fc
  042c, ff, 03, 00, fd, ff, f7, ff, fe, ff, fc, ff, 01, 00, fd, ff, 00
